,blockF,blockT,Trips_median,Trips_mean,Trips_sum,dist,x_f,y_f,x_t,y_t,placeF,placeT,Lat_from,Lon_from,Lat_to,Lon_to,network_node_id_ori,network_node_id_dest,driving_dist,driving_time,Walk_to_start_time,Walk_from_end_time,In_vehicle_time
872,24,36.0,3.0,5.393939393939394,178,39874.46006699513,637890.8015403633,4368984.628466181,617091.4706046759,4402946.140303155,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.7684004362865,-121.63288955290574,86453777.0,86551935.0,57734.84400000001,48.846666666666664,90.06783935613926,13.549336093033503,
873,24,37.0,1.0,1.0,1,38387.11454138414,637890.8015403633,4368984.628466181,618218.9709665393,4401948.087700432,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.75925463633456,-121.61990843071615,86453777.0,5382279681.0,55481.00800000002,45.89500000000002,90.06783935613926,4.159881005583572,
874,24,38.0,3.0,6.7,201,36334.13166550244,637890.8054877977,4368984.628466181,618909.3541161115,4399966.455844669,Rackerby,Paradise,39.45940000023944,-121.39719995410243,39.74130890526613,-121.61220936841512,86453777.0,5375953894.0,52640.85600000002,43.04666666666668,90.06787512290774,14.484982584572416,
875,24,41.0,1.0,2.4347826086956523,56,41332.97788227558,637890.8094352321,4368984.647603882,621843.8222103197,4407075.450452078,Rackerby,Magalia,39.45940017198253,-121.39719990428111,39.8049278268539,-121.57665252683009,86453777.0,86426181.0,60350.91000000003,51.075000000000024,90.06776330828308,3.0770520288499106,
876,24,42.0,1.0,1.0,1,39368.64880764115,637890.629074504,4368984.647603882,621852.9738613348,4404938.564277909,Rackerby,Paradise,39.4594002008717,-121.39720199996935,39.7856788644485,-121.5769424438224,86453777.0,86604465.0,58974.12799999995,49.463333333333374,90.0661291099171,10.781096185086982,
877,24,43.0,1.0,1.125,9,39109.23325836369,637890.8015403633,4368984.628466181,617067.0265045367,4401710.299435477,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.757271833122374,-121.6333949876263,86453777.0,86442334.0,58150.46500000002,49.44999999999999,90.06783935613926,6.629846217026934,
878,24,44.0,10.5,12.25,196,35605.73032852986,637890.629074504,4368984.647603882,621918.6272469094,4400807.016935019,Rackerby,Paradise,39.4594002008717,-121.39720199996935,39.7484550485246,-121.57694244382253,86453777.0,86509510.0,54081.37499999996,44.093333333333355,90.0661291099171,31.74405098365025,
879,24,46.0,4.0,5.269230769230769,137,36733.03271038216,637890.629074504,4368984.647603882,619958.692430439,4401043.364675768,Rackerby,Paradise,39.4594002008717,-121.39720199996935,39.7508621224996,-121.5997695922607,86453777.0,86509350.0,54238.230000000025,44.37333333333334,90.0661291099171,8.330949787787889,
880,24,47.0,1.0,1.125,9,36727.10341004985,637890.7429126434,4368984.527046736,622209.6976194708,4402257.06644704,Rackerby,Paradise,39.45939909676621,-121.3972007021461,39.76147450779631,-121.5732765033443,86453777.0,86441304.0,55449.76399999996,45.5516666666667,90.06809025786382,26.94816762500968,
881,24,48.0,3.0,4.375,140,39595.78031354021,637890.8015403633,4368984.628466181,618949.0541967803,4403755.845442719,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.77543639568149,-121.61106054416985,86453777.0,86431929.0,56728.63600000002,47.45166666666668,90.06783935613926,5.46601749337031,
882,24,49.0,2.0,3.3846153846153846,88,39810.45147374072,637890.8015403633,4368984.628466181,620834.2425654309,4404564.119766392,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.78245135512909,-121.58890517660467,86453777.0,86473153.0,57476.38200000001,47.85166666666668,90.06783935613926,1.683289102444157,
883,24,50.0,1.0,1.2857142857142858,9,39110.76778882148,637890.8015403633,4368984.222371337,620033.588991957,4403859.298689677,Rackerby,Paradise,39.45939634313052,-121.39720008388056,39.776216016204046,-121.59838133768301,86453777.0,86394290.0,56835.470000000016,47.30666666666668,90.0709710600973,2.8053433584637752,
884,24,51.0,3.0,4.0,100,39716.82846410422,637890.629074504,4368984.647603882,617972.5326189756,4403345.903355605,Rackerby,Paradise,39.4594002008717,-121.39720199996935,39.771879710810886,-121.62253365532895,86453777.0,86454131.0,57158.15200000003,48.20166666666667,90.0661291099171,9.934969058602674,
885,24,52.0,2.0,2.8823529411764706,49,38478.09702335809,637890.8015403633,4368984.628466181,620918.1011741359,4403513.90545665,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.77297973724921,-121.58811950681104,86453777.0,86517071.0,57421.840000000026,48.12166666666667,90.06783935613926,6.110387060334086,
886,24,53.0,1.0,1.0,8,40043.84473292357,637890.8015403633,4368984.628466181,621364.6396884939,4405489.446580698,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.790710649240566,-121.58254195297997,86453777.0,86556217.0,58624.44000000002,49.12833333333336,90.06783935613926,3.115239476099532,
887,24,54.0,1.0,1.0,3,37993.24114742095,638437.6580135877,4369113.598936729,621414.3669141424,4402877.950103648,Rackerby,Paradise,39.46047388250495,-121.3908190997861,39.76718080696707,-121.58244412243845,86453777.0,86552387.0,57034.75999999996,47.34333333333337,94.18157712206964,15.011914040612766,
888,24,55.0,2.0,3.6666666666666665,44,37548.36784496214,637890.8015403633,4368984.628466181,620912.9271586828,4402475.384252537,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.763626072622,-121.58837099851073,86453777.0,86441487.0,56341.785000000025,46.76833333333334,90.06783935613926,13.17953688113645,
889,24,56.0,1.0,1.0,2,44956.04741837217,644744.905783151,4363757.394078238,620444.4707705005,4401489.37791892,Rackerby,Paradise,39.41119428314204,-121.31869383252317,39.75481104147662,-121.59401920790035,86456094.0,86421535.0,59325.08600000001,49.74333333333332,192.54785660036669,13.795159882343253,
890,24,57.0,1.0,2.333333333333333,21,36959.27363324503,637890.8015403633,4368984.628466181,615268.40404043,4398211.585866022,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.72600170091364,-121.65499899997718,86453777.0,86483530.0,57905.46300000001,45.00333333333334,90.06783935613926,29.19578453785284,
891,24,60.0,1.0,1.25,5,47490.315858566464,637890.7155048052,4368984.625406223,619315.1249602102,4412689.621261496,Rackerby,Magalia,39.45939998709102,-121.39720100028549,39.85585541420967,-121.60516121318517,86453777.0,86429265.0,67417.56800000003,59.221666666666685,90.06708340825409,8.989347960549475,
892,24,61.0,3.0,4.617647058823529,157,44238.991175303454,637890.8015403633,4368984.628466181,619828.6212007197,4409318.268509736,Rackerby,Magalia,39.45940000087171,-121.39719999996937,39.82541611861035,-121.59977694933374,86453777.0,86540098.0,64165.41000000003,55.09500000000002,90.06783935613926,5.040434975909973,
893,24,62.0,2.0,4.0,116,45119.38861844452,637890.8015403633,4368984.647603882,620221.0132626941,4410499.252338777,Rackerby,Magalia,39.45940017324708,-121.39719999601495,39.83599823446933,-121.59497631981758,86453777.0,86552000.0,65223.61100000004,56.85666666666669,90.06769177463924,3.167006014902365,
894,24,64.0,4.0,6.27027027027027,232,43388.34530130192,637890.8015403633,4368984.628466181,619890.5448664073,4408462.967687287,Rackerby,Magalia,39.45940000087171,-121.39719999996937,39.817703363521325,-121.59921002814768,86453777.0,86583777.0,64958.558000000034,56.22333333333335,90.06783935613926,7.856959601132102,
895,24,65.0,2.0,2.0,2,42452.66488137112,637890.629074504,4368984.647603882,620243.4743733157,4407595.613487712,Rackerby,Magalia,39.4594002008717,-121.39720199996935,39.80984092433573,-121.59524667457458,86453777.0,86483734.0,63413.74700000003,54.41666666666668,90.0661291099171,7.534378812822086,
896,24,67.0,4.0,5.0606060606060606,167,46876.99902812893,637890.8015403633,4368984.628466181,619245.6442033998,4411994.059359453,Rackerby,Magalia,39.45940000087171,-121.39719999996937,39.84960000093336,-121.60609999997534,86453777.0,86514512.0,66625.10500000003,58.320000000000014,90.06783935613926,2.437589510954967,
897,24,68.0,4.0,12.266666666666667,368,43180.72554956058,637890.8054877977,4368984.628466181,619588.8494515965,4408094.455794899,Rackerby,Magalia,39.45940000023944,-121.39719995410243,39.814426526473646,-121.60280124772,86453777.0,86452741.0,63888.29200000003,55.058333333333344,90.06787512290774,12.01865339437193,
898,24,69.0,6.0,8.11111111111111,292,46161.44510829492,637890.7153074336,4368984.628466181,618826.6205427317,4410967.078288832,Rackerby,Magalia,39.459400014684014,-121.39720100194656,39.84040832612716,-121.61118316647944,86453777.0,86586602.0,67966.85900000001,60.12500000000002,90.06705802264472,12.663045754900141,
899,24,74.0,3.0,4.222222222222222,76,34895.49282903804,637890.629074504,4368984.647603882,622545.6162544729,4400325.13262461,Rackerby,Paradise,39.4594002008717,-121.39720199996935,39.74402459212504,-121.56971601626377,86453777.0,86532327.0,53836.221999999965,44.018333333333366,90.0661291099171,40.22451107893518,
900,24,76.0,1.0,1.3333333333333333,4,38177.11437769786,637890.8015403633,4368984.628466181,617203.839655589,4401071.100228993,Rackerby,Paradise,39.45940000087171,-121.39719999996937,39.7514953622458,-121.63191223142178,86453777.0,86485304.0,55484.75000000004,46.40166666666669,90.06783935613926,1.490671837634834,
901,25,1.0,5.0,6.333333333333333,247,28342.84823157154,607588.2160159473,4372422.298642933,601315.2567135494,4398612.2877944205,Richvale,Chico,39.49468896039978,-121.74878332153072,39.73138330130497,-121.81771377921498,86444461.0,86466994.0,28755.737999999983,24.378333333333334,113.80430807560903,5.564352633212561,
902,25,2.0,3.0,2.9375,94,16388.466145917264,607663.0558547175,4372735.481505671,623886.9536279577,4374144.018527819,Richvale,Oroville,39.49750087795944,-121.74786253058095,39.50800376981706,-121.55896641354606,86472040.0,86593982.0,17328.607000000007,14.87166666666667,117.0042671733966,1.8482724403163824,
903,25,4.0,3.0,3.742857142857143,131,11727.313420823011,600922.4480830248,4368585.053212956,611698.1963228862,4363513.412500456,Richvale,Biggs,39.46092860566052,-121.82686922158904,39.41391060304564,-121.70248772037698,86395551.0,86605842.0,15765.169,14.063333333333338,131.68464638243805,8.626478498851542,0.7
904,25,5.0,3.0,3.6052631578947367,137,15138.725909941511,607221.6912456868,4372283.840355024,611456.7657288525,4357878.577156844,Richvale,Gridley,39.493487453846534,-121.75306722563664,39.36318071211307,-121.7062294180092,86463079.0,86418511.0,18900.391999999996,16.061666666666675,113.8929558821085,2.281446441426212,8.916666666666666
905,25,6.0,1.0,1.0,2,47827.256502772565,596301.7705580103,4367341.217266331,641765.6341867623,4354033.4338538535,Richvale,Bangor,39.45025234290144,-121.8807499912545,39.324104902110605,-121.3553427855101,86453217.0,4303523379.0,54604.630999999965,49.09666666666667,177.21860502434643,248.9432772990237,
906,25,10.0,1.0,6.666666666666667,40,38439.74986047008,592632.618358658,4366109.758446209,620682.7002122616,4392646.099417016,Richvale,Butte Valley,39.439560575628164,-121.9235576875348,39.675121316095286,-121.59285889403998,86505568.0,86476538.0,50312.24800000001,41.443333333333335,216.7444637767488,103.40036734043268,
907,25,11.0,1.0,1.0,1,23894.46516303127,608087.7122545901,4372518.729767139,623530.3209049957,4390752.525408687,Richvale,Cherokee,39.4954950008775,-121.74295999998016,39.65765800090278,-121.56001999997471,86445539.0,86469773.0,32370.255999999998,23.005000000000003,112.94109544515574,134.48198630296375,
908,25,13.0,1.0,2.0,34,45633.80095892835,607940.8843583257,4372518.729767139,599965.1367642352,4417423.824771632,Richvale,Cohasset,39.49551344796565,-121.74466719644593,39.90100100094174,-121.83059699998066,86445539.0,8447565685.0,50631.288999999975,41.095,113.48257013733662,125.46485736782166,
909,25,14.0,1.0,1.0,1,33520.237400870305,609317.4884078645,4371124.248569033,629237.2383264594,4398083.660257557,Richvale,Concow,39.48277750087552,-121.7288899999799,39.722847000913056,-121.49207999997212,86464930.0,86417814.0,45725.018000000004,32.36833333333333,93.0849273309578,123.76779390290129,
910,25,15.0,8.0,9.31578947368421,354,5855.686545114457,585170.1001409554,4362370.703471651,585802.8005338218,4370875.034455488,Richvale,Durham,39.40664428836605,-122.01074002162733,39.48319963389543,-122.00229941156965,5317233814.0,86376727.0,73755.852,71.06166666666665,303.0080696445596,298.3708386992506,
911,25,16.0,1.0,1.0,1,43542.30209402868,607643.307568947,4373110.02308048,651084.9072685544,4376069.666164827,Richvale,Forbestown,39.50087738124944,-121.74803161619118,39.520996000881105,-121.24229399996057,86444475.0,86438904.0,53651.062000000005,48.74000000000002,121.29702397623772,226.92826910279348,
912,25,18.0,1.0,1.0,1,27710.1736717461,598105.6413285695,4368896.828882422,620992.5011714939,4353274.877293435,Richvale,Honcut,39.464063000872684,-121.85955999998266,39.320427000850486,-121.59639999997711,86453217.0,86463823.0,37088.30200000001,29.569999999999993,163.3524065979277,78.8285506664067,
913,25,21.0,1.0,1.125,18,35047.2044705822,607570.817319225,4372901.164988568,584478.2711237436,4399296.099501668,Richvale,Nord,39.4990049729944,-121.74890827786561,39.739378287451196,-122.0140731020046,86370244.0,86399030.0,49811.05199999997,46.52333333333333,119.23414137819431,133.642591316565,
914,25,22.0,5.5,7.3125,234,17922.920046446237,607940.7139237794,4372328.522371397,623871.8717691984,4380188.413004619,Richvale,Oroville East,39.49380000087723,-121.7446999999802,39.56245184621304,-121.55801553603028,86493375.0,86491242.0,21609.754,20.43,111.33435279583475,41.753757085335465,
915,25,23.0,1.0,1.4,7,24895.990314539275,607097.6632823658,4371475.695994881,625178.425931938,4365797.179806791,Richvale,Palermo,39.48622277310497,-121.75463918768433,39.43263068319268,-121.54551532612304,86463071.0,86450293.0,26013.518000000004,22.266666666666676,105.72368884033001,7.088931676556852,28.0
916,25,24.0,1.0,1.1666666666666667,14,30136.180492729884,607940.7139237794,4372328.522371397,637890.8015403633,4368984.628466181,Richvale,Rackerby,39.49380000087723,-121.7446999999802,39.45940000087171,-121.39719999996937,86493375.0,86453777.0,39974.81800000001,37.46,111.33435279583475,90.06783935613926,
917,25,26.0,2.0,2.0,2,49111.39152199026,600603.6028378955,4368417.779474192,649708.5986552477,4369210.346824037,Richvale,Robinson Mill,39.45945900087195,-121.83059999998213,39.45945900087159,-121.25983999996198,86395551.0,86421102.0,53257.529,45.98166666666668,134.10616655401375,216.3222294756842,
918,25,27.0,1.0,1.2,6,17125.08587597418,607989.4898557143,4372313.017427068,624988.8308865218,4371144.758537244,Richvale,South Oroville,39.493654200877224,-121.74413539998022,39.48082783274947,-121.54671614741248,86493375.0,86470987.0,19759.45600000001,17.206666666666667,110.97299728492999,3.7930124664728964,
