,blockF,blockT,Trips_median,Trips_mean,Trips_sum,dist,x_f,y_f,x_t,y_t,placeF,placeT
650,19,1.0,4.0,4.351351351351352,161,39052.10980408452,632007.4975342384,4376279.222221959,599623.6250839493,4399750.622614905,Kelly Ridge,Chico
651,19,2.0,16.0,17.17948717948718,670,7844.000971754555,631860.469706513,4376419.264486893,624489.55249668,4373945.5081182085,Kelly Ridge,Oroville
652,19,4.0,1.0,1.0,6,23054.944270453372,632125.0778680204,4376783.359359235,612420.1205286353,4365113.044958082,Kelly Ridge,Biggs
653,19,5.0,1.0,1.0,6,26382.55508476728,631899.8364193777,4376699.104063886,613010.8469252703,4358170.253455502,Kelly Ridge,Gridley
654,19,6.0,1.0,1.1666666666666667,7,16579.87782803574,632356.2486989293,4376896.130521933,635807.7914244193,4361245.450206662,Kelly Ridge,Bangor
655,19,7.0,2.0,3.586206896551724,104,7673.619527971512,632288.4687668397,4377000.499834986,635398.5875501514,4382199.657668367,Kelly Ridge,Berry Creek
656,19,9.0,1.0,1.0,1,66217.5911133619,632440.2192658976,4379460.035850493,629355.2040493248,4445605.723948584,Kelly Ridge,Butte Meadows
657,19,10.0,6.0,8.64516129032258,268,14242.024758428672,632062.6705500481,4375552.023816963,622328.3272747871,4384930.946225941,Kelly Ridge,Butte Valley
658,19,11.0,1.0,2.0,6,12375.679519668214,632065.340764258,4376601.589968492,625627.4384113296,4387298.120222748,Kelly Ridge,Cherokee
659,19,14.0,1.0,1.0,1,50915.25388774311,632060.5029091876,4374618.102165698,655085.4581200952,4420029.714292874,Kelly Ridge,Concow
660,19,15.0,1.0,1.0,4,32439.588969123073,632086.7679478552,4376410.117409894,604457.543565648,4392841.242259176,Kelly Ridge,Durham
661,19,16.0,1.0,1.0,3,13528.142825948227,632462.7357758563,4377350.149665928,647245.473905247,4377165.463138225,Kelly Ridge,Forbestown
662,19,18.0,1.5,1.5,3,19771.958867958227,632282.2205304943,4374904.937403663,626613.4276175706,4356063.071769524,Kelly Ridge,Honcut
663,19,21.0,1.0,1.0,2,59045.922260537394,631248.1297771122,4375828.28321405,583812.865771183,4410090.997456837,Kelly Ridge,Nord
664,19,22.0,62.0,61.69230769230769,2406,2389.4750800756465,632062.7160512458,4376651.83089632,630712.4172943505,4375398.728626587,Kelly Ridge,Oroville East
665,19,23.0,3.0,4.0,92,5981.872178792769,632268.0880222709,4374850.776336214,632238.5949942777,4368868.929605716,Kelly Ridge,Palermo
666,19,24.0,24.0,26.076923076923077,1017,9967.766422234821,631843.80376412,4376435.61705568,637890.629074504,4368984.647603882,Kelly Ridge,Rackerby
667,19,26.0,1.0,1.25,5,10686.27076182973,632222.6042493437,4375637.615602285,642082.9957310746,4372496.2596067,Kelly Ridge,Robinson Mill
668,19,27.0,1.0,1.411764705882353,24,8445.799670084625,631900.3351821017,4376435.823191342,625447.7809377203,4371338.127608885,Kelly Ridge,South Oroville
669,19,29.0,7.0,9.324324324324325,345,18092.046159743233,631879.3250820371,4376075.998182068,613786.9461397817,4373666.619610336,Kelly Ridge,Thermalito
670,19,32.0,1.0,1.0,5,28324.66252215189,632342.8470549592,4377265.859147881,619674.8338557876,4402100.67310918,Kelly Ridge,Paradise
671,19,36.0,1.0,1.0,1,30177.421403331417,632182.2055728305,4376869.256442977,616995.7061077525,4402946.967165957,Kelly Ridge,Paradise
672,19,37.0,1.0,1.0,3,29101.975137199086,632163.5534356396,4376023.410904547,617757.9237724218,4401309.826049687,Kelly Ridge,Paradise
673,19,38.0,1.0,1.0,1,28612.934444297072,632086.7679478552,4375495.915433269,618731.3914995542,4400800.735872027,Kelly Ridge,Paradise
674,19,43.0,1.0,1.0,2,29144.577519004717,631835.9350734523,4376727.324640077,617448.7438405997,4402071.238230705,Kelly Ridge,Paradise
675,19,44.0,1.0,1.5555555555555556,14,26697.048194227693,632200.8528826053,4375778.170709227,622125.027814294,4400500.835037283,Kelly Ridge,Paradise
676,19,46.0,1.0,1.0,1,27567.153226357004,632163.5534356396,4376023.410904547,620477.1510432967,4400990.908499014,Kelly Ridge,Paradise
677,19,47.0,2.0,1.75,7,26625.99292893937,631803.0635395448,4376834.995378933,622400.9422231615,4401852.453532184,Kelly Ridge,Paradise
678,19,51.0,1.0,1.0,1,31275.968503887987,632090.7468154699,4375468.870206746,617972.5326189756,4403376.973577597,Kelly Ridge,Paradise
679,19,52.0,1.0,1.0,1,29025.8356225257,632342.8470549592,4377265.859147881,620845.7903813301,4403917.62872195,Kelly Ridge,Paradise
680,19,61.0,1.0,1.0,3,34314.39407342436,631221.288462955,4376107.093296913,619193.264624045,4408244.365787853,Kelly Ridge,Magalia
681,19,62.0,1.0,1.7142857142857142,12,35771.54957762396,631140.10767557,4376435.61705568,620218.9009606764,4410499.248733394,Kelly Ridge,Magalia
682,19,64.0,1.5,1.5,3,32984.17071229238,632342.8470549592,4377265.859147881,620586.57760248,4408083.802722013,Kelly Ridge,Magalia
683,19,65.0,1.0,1.0,1,31091.698937010882,630959.2560821325,4376421.627242965,619954.0518554965,4405500.47217738,Kelly Ridge,Magalia
684,19,67.0,1.0,1.0,2,37947.46854513984,632191.530544332,4376323.707103159,619245.557181129,4411994.152369827,Kelly Ridge,Magalia
685,19,68.0,1.0,1.0,1,33922.9547262182,631783.8470967114,4375360.682062098,619901.9376150242,4407134.682194691,Kelly Ridge,Magalia
686,19,69.0,1.0,1.0,1,34918.3428465149,631775.409678795,4375953.02280042,618389.4405961147,4408203.704946141,Kelly Ridge,Magalia
687,19,74.0,1.0,1.0,1,25569.370547942115,631454.2956872666,4376460.600762332,622307.6684202396,4400338.036132489,Kelly Ridge,Paradise
688,19,76.0,1.0,1.0,1,28560.322637972808,632163.5534356396,4376023.410904547,615623.4019985258,4399306.783074885,Kelly Ridge,Paradise
689,21,1.0,71.0,72.66666666666667,2834,14405.799837751878,584887.3246905092,4402971.285872562,598876.1182202474,4399087.149726835,Nord,Chico
690,21,2.0,1.0,3.0833333333333335,74,48484.02123093167,584924.3639038863,4402992.032622599,623206.5516106663,4373563.526421498,Nord,Oroville
691,21,4.0,1.0,1.2857142857142858,9,49778.73674981577,586914.5881133503,4405924.821987574,610990.7458893019,4363652.559057915,Nord,Biggs
692,21,5.0,1.0,1.55,31,60276.612204434525,584422.2720623763,4412743.594912671,612635.049147441,4357402.516630737,Nord,Gridley
693,21,7.0,1.0,2.6666666666666665,24,57668.98562690386,584301.1730627576,4399746.330986338,641958.6476365143,4400885.845794596,Nord,Berry Creek
694,21,10.0,1.5,1.7,17,37342.72085384066,588704.8804713299,4404278.589139469,620196.6931704036,4387473.115982806,Nord,Butte Valley
695,21,11.0,1.0,1.0,2,32255.41305669007,592655.7104300094,4400774.492732552,623929.2068723366,4392876.385887906,Nord,Cherokee
696,21,13.0,2.0,2.53125,81,23543.04147728531,584818.8190639724,4399421.549222713,599964.8817594674,4417423.739008732,Nord,Cohasset
697,21,14.0,1.0,1.2857142857142858,9,45160.65956286289,586963.398584945,4401515.222196396,633028.432197,4400523.432299542,Nord,Concow
698,21,15.0,7.0,7.538461538461538,294,11960.423817152481,584351.0773619732,4399603.77024634,585814.9095815937,4387214.03844838,Nord,Durham
699,21,16.0,2.0,2.0,2,67547.28332673974,589511.7449510889,4403841.227537518,651084.8937775339,4376069.671106061,Nord,Forbestown
700,21,17.0,1.0,1.3333333333333333,4,28953.113156028692,585456.6185174845,4419828.70099721,614407.2465357624,4420010.211707413,Nord,Forest Ranch
701,21,18.0,1.0,1.0,1,67832.18919628019,589879.6234664681,4411684.238206778,621119.8526953183,4351474.156252932,Nord,Honcut
702,21,19.0,1.0,1.0,5,65713.89314542814,583083.4724608776,4420252.29087035,631378.5287040418,4375688.81597444,Nord,Kelly Ridge
703,21,22.0,1.0,1.3333333333333333,12,54090.89009425281,584403.965206923,4403493.637293233,628413.6042025168,4372017.130555054,Nord,Oroville East
704,21,23.0,1.0,1.1666666666666667,7,51488.99860239965,585355.6158711053,4404933.3372819405,624469.4319346113,4366326.050939229,Nord,Palermo
705,21,24.0,1.0,1.0,4,59559.136050811285,589367.2439378762,4403520.914379944,637890.8015403633,4368984.628466181,Nord,Rackerby
706,21,25.0,1.0,1.2,24,34745.38233128762,584841.3063132653,4399249.542325363,607574.2215687657,4372901.164988568,Nord,Richvale
707,21,28.0,1.0,1.0,2,49272.04200162829,585382.864949966,4412059.269834689,633279.6729768757,4419790.534873743,Nord,Stirling City
708,21,29.0,1.0,1.0,4,44337.87404988544,586761.835043336,4405869.405783296,617549.4761013794,4373406.804517159,Nord,Thermalito
709,21,32.0,1.0,1.0,1,34976.67777527893,584829.9195622487,4400109.344779754,619751.8331563713,4402065.856757824,Nord,Paradise
710,21,33.0,1.0,1.0,2,34759.91100304178,584717.7834578203,4399809.774890229,619428.5229096769,4401621.221768637,Nord,Paradise
711,21,34.0,1.0,1.0,3,37332.835175690576,582590.1727878125,4404290.353236215,619053.9739834388,4402683.880373668,Nord,Paradise
712,21,35.0,1.0,1.0,1,34266.224341306086,584344.8040273121,4399924.424068841,618470.2567626719,4403027.26248156,Nord,Paradise
713,21,36.0,1.5,1.5,3,40666.403219639804,581188.097670771,4421432.472472027,617343.6142974822,4402818.174169164,Nord,Paradise
714,21,37.0,1.0,1.0,5,33686.44510146945,584071.7479682757,4405186.741330195,618894.33598498,4401469.079891091,Nord,Paradise
715,21,38.0,1.0,1.0,7,33415.66899659345,584810.0654578612,4403879.567095674,618601.6972077644,4400730.12327208,Nord,Paradise
716,21,41.0,1.0,1.0,5,38939.386491276455,582697.2096225759,4410150.403070206,621498.4132378518,4407158.900256857,Nord,Magalia
717,21,42.0,1.0,1.0,2,41454.16197150819,582153.2526186688,4411076.916948909,622214.7013914254,4403939.658672422,Nord,Paradise
718,21,43.0,1.0,1.0,3,31854.820799830883,584615.27301719,4399411.130627648,616378.4437858497,4401825.792283098,Nord,Butte Creek Canyon
719,21,46.0,1.0,1.0,5,34408.54216279577,584595.789245215,4400903.893909057,619311.4559704637,4400290.332581561,Nord,Paradise
720,21,47.0,1.0,1.0,1,32543.104354233004,589583.5157324172,4403945.95849165,622100.4615452792,4402641.398790489,Nord,Paradise
721,21,49.0,1.0,1.0,1,39504.83134811345,580406.0717845263,4403978.49628538,619892.782866907,4405174.885745166,Nord,Paradise
722,21,50.0,1.0,1.0,1,30735.32662367311,589367.8858119822,4403477.130497877,620098.8010589133,4403997.851872322,Nord,Paradise
723,21,51.0,1.0,1.0,1,37275.66029255314,580676.8705299175,4406194.571034679,617869.8252429718,4403712.843821926,Nord,Paradise
724,21,53.0,1.0,1.0,2,36181.48452311656,586763.620577571,4411572.219254261,621503.2321940041,4405152.162611708,Nord,Paradise
725,21,54.0,1.0,1.0,1,40408.63460393329,584297.1118442634,4418571.622036008,621663.4643810611,4403189.377445249,Nord,Paradise
726,21,56.0,1.5,1.625,13,30776.477252789187,590747.0359854943,4407396.471584701,620940.1266290508,4401432.510696044,Nord,Paradise
727,21,57.0,1.0,1.0,2,35477.20258481577,582810.17468466,4398002.841925469,618256.4778135447,4398202.740411002,Nord,Paradise
728,21,62.0,1.0,1.0,2,32996.11551599131,587467.5154217819,4414158.5947606545,620128.7436468977,4412216.900240654,Nord,Magalia
729,21,67.0,1.0,1.0,9,38557.862899303516,580892.7428868486,4406609.003675969,619245.6442033998,4411994.059359453,Nord,Magalia
730,21,68.0,1.0,1.25,5,37473.64821512473,584106.1393155315,4403964.062518762,619881.4733140946,4407398.8299189545,Nord,Magalia
731,21,69.0,1.0,1.0,1,23412.40048029506,590351.5084920817,4398220.918349559,613451.4436243651,4402033.200229748,Nord,Butte Creek Canyon
732,21,76.0,1.0,1.0,2,31256.746993652592,584643.1449699563,4400068.860641611,615886.4283230698,4399893.380930379,Nord,Paradise
733,22,1.0,33.0,36.76923076923077,1434,39757.281434257864,628777.9829613781,4372017.174950275,599431.9284617413,4399690.925112655,Oroville East,Chico
734,22,2.0,223.0,216.28205128205127,8435,6365.40756297735,630632.5510545487,4372017.17693754,624587.1436161776,4374179.111527428,Oroville East,Oroville
735,22,4.0,4.0,4.588235294117647,156,21797.08112087755,631591.0460007302,4372017.17693754,611175.169055258,4363764.830002943,Oroville East,Biggs
736,22,5.0,7.0,8.394736842105264,319,24032.581595017757,630118.8107376972,4372017.17693754,612332.054332176,4357113.267255258,Oroville East,Gridley
737,22,6.0,2.0,2.1333333333333333,64,16398.881203320845,629605.4571027313,4372777.666893777,637689.3262394553,4358769.497395499,Oroville East,Bangor
738,22,7.0,4.0,7.5675675675675675,280,14141.278908285938,628522.6283312729,4373718.936479772,635873.4716816711,4384625.720367258,Oroville East,Berry Creek
739,22,10.0,32.0,30.157894736842106,1146,15892.00971568488,630712.7610782044,4372025.36118092,622328.6544001574,4384930.895904737,Oroville East,Butte Valley
740,22,11.0,1.0,1.0,8,19061.009974169814,628542.3398001739,4372351.139696238,625627.4384113296,4388076.68483047,Oroville East,Cherokee
741,22,12.0,1.0,1.0,4,31635.792452806127,631927.0470895055,4372895.912786288,660888.804701759,4367932.255258349,Oroville East,Clipper Mills
742,22,13.0,3.0,4.777777777777778,172,55335.04620021343,631225.1507821276,4372017.174950275,599964.8817594674,4417423.710421098,Oroville East,Cohasset
743,22,14.0,1.0,1.5625,25,29893.567383498445,631044.4491790037,4372617.974316014,630080.2935825975,4402250.974817367,Oroville East,Concow
744,22,15.0,4.5,8.34375,267,33063.97903639707,630825.3012861663,4373393.805416409,605314.8342216568,4382872.915417815,Oroville East,Durham
745,22,16.0,3.0,3.7333333333333334,112,19895.51657660776,631591.0484333971,4372017.176937269,651084.8802865132,4376069.673576679,Oroville East,Forbestown
746,22,17.0,1.0,1.0,1,53386.71699958564,631591.0398333875,4372017.174950275,613071.9050478425,4422088.955413812,Oroville East,Forest Ranch
747,22,18.0,1.0,1.84,46,16878.536777253365,627603.1539788207,4370109.4690004615,625566.5594295606,4354635.908044271,Oroville East,Honcut
748,22,19.0,67.0,61.43589743589744,2396,2389.396497185179,630712.4172943505,4375398.728626587,632062.6705500481,4376768.102447525,Oroville East,Kelly Ridge
749,22,21.0,1.0,1.4444444444444444,13,64551.545907633954,628695.406497099,4372086.718300225,581253.1587953613,4419308.413543848,Oroville East,Nord
750,22,23.0,33.0,34.46153846153846,1344,7994.292157510987,629724.3922840578,4372009.78920333,625525.4433701532,4366601.915277137,Oroville East,Palermo
751,22,24.0,421.0,364.56410256410254,14218,6991.512133065724,631591.0398333875,4372017.130555054,637890.8015403633,4368984.628466181,Oroville East,Rackerby
752,22,25.0,5.0,6.571428571428571,230,17922.920046446237,623870.8007512272,4380188.413004619,607940.7139237794,4372367.151300836,Oroville East,Richvale
753,22,26.0,2.0,4.233333333333333,127,10656.645419417622,632279.0078264256,4373410.785282457,642822.1658819462,4373033.72394934,Oroville East,Robinson Mill
754,22,27.0,38.0,43.0,1677,5777.404194366387,628898.8541729694,4372017.174950275,625365.7535081806,4370935.415438581,Oroville East,South Oroville
755,22,28.0,1.0,1.0,1,54122.04181298919,629306.4563495552,4372843.938977147,647868.5503556234,4423683.333899952,Oroville East,Stirling City
756,22,29.0,150.0,157.23076923076923,6132,14923.44236083344,631591.0398333875,4372017.174950275,613787.0318722568,4373666.622137596,Oroville East,Thermalito
757,22,30.0,1.0,1.5,18,25492.95028336477,634791.0918721616,4373393.805416409,627073.429651554,4397726.4875037195,Oroville East,Yankee Hill
758,22,32.0,5.0,7.9743589743589745,311,32188.453116877645,630118.8107376972,4372017.175943907,619751.8251071172,4402065.85560606,Oroville East,Paradise
759,22,33.0,1.5,2.4,48,32002.702043796315,631591.0398333875,4372017.176936997,619488.0385509821,4401885.38291195,Oroville East,Paradise
760,22,34.0,6.5,7.535714285714286,211,33131.93743934468,631591.052187237,4372017.176936455,618810.7788416175,4402562.022706667,Oroville East,Paradise
761,22,35.0,2.0,1.8571428571428572,13,33843.395088914054,631591.0484333971,4372017.023949753,617985.7866272771,4403100.159800643,Oroville East,Paradise
762,22,36.0,6.0,6.0606060606060606,200,33908.78333603722,631591.0521680731,4372017.176936455,617270.3716986221,4402717.261496682,Oroville East,Paradise
763,22,37.0,1.0,2.0,34,32264.870665916886,631591.0484333971,4372017.176936455,618113.454784391,4401285.804789087,Oroville East,Paradise
764,22,38.0,2.0,2.7083333333333335,65,28613.558104107582,628252.0656542913,4373805.148488351,618910.659529445,4400037.521305809,Oroville East,Paradise
765,22,40.0,1.0,1.0,1,27612.189907885957,628520.437859169,4373875.453836281,620585.0735422275,4400322.817120105,Oroville East,Paradise
766,22,41.0,1.5,2.1923076923076925,57,36445.8431003049,631584.091528662,4372013.482076802,621641.3620395408,4406861.744893052,Oroville East,Paradise
767,22,42.0,1.0,1.4,7,32775.850521819935,631591.0398333875,4372017.174950275,621642.831339125,4403246.800711455,Oroville East,Paradise
768,22,43.0,1.5,2.1818181818181817,48,33049.604104459446,631591.0521489093,4372017.176936455,617136.3493592785,4401821.965322428,Oroville East,Paradise
769,22,44.0,2.0,3.0416666666666665,73,30060.14849483593,631591.0398333875,4372017.174950275,622269.3297586422,4400595.457768071,Oroville East,Paradise
770,22,46.0,1.0,1.2857142857142858,9,30551.184350180283,628165.6438615584,4371584.815158527,619804.9195239057,4400528.11451745,Oroville East,Paradise
771,22,47.0,1.0,1.4782608695652173,34,30954.12297053177,630474.9510321268,4372017.17555666,622366.3008643573,4402111.254357674,Oroville East,Paradise
772,22,48.0,1.5,2.9444444444444446,53,32647.5991550617,629379.8404877579,4372884.599843087,619917.8183725814,4404134.843984773,Oroville East,Paradise
773,22,49.0,1.0,1.2941176470588236,22,34403.17225471274,631591.0398333875,4372017.175096366,620689.3389283568,4404507.044937998,Oroville East,Paradise
774,22,50.0,1.0,1.2666666666666666,19,33675.50421603679,631591.0484333971,4372017.17693754,619655.5180557624,4403506.581665411,Oroville East,Paradise
775,22,51.0,5.0,6.535714285714286,183,34374.02879391942,631591.052187237,4372017.176936455,617447.7982428848,4403346.539237175,Oroville East,Paradise
776,22,52.0,4.0,4.869565217391305,112,33220.11258257269,631591.0398333875,4372017.174950275,620897.9449446998,4403507.235068467,Oroville East,Paradise
777,22,53.0,1.0,1.0,3,34209.518262845544,631591.0398333875,4372017.174950275,620954.3283463353,4404513.977692701,Oroville East,Paradise
778,22,54.0,1.0,1.375,11,32495.41682718293,631591.0398333875,4372017.174950275,621414.3669141424,4402877.950103648,Oroville East,Paradise
779,22,55.0,1.0,1.4,7,30437.938432957624,627644.297247519,4374914.76724463,620914.2236571416,4402715.279701224,Oroville East,Paradise
780,22,56.0,1.0,1.0,1,31753.876139031505,631591.0398333875,4372017.174950275,620064.9964764469,4401605.330931797,Oroville East,Paradise
781,22,57.0,1.0,1.1666666666666667,7,27985.677049839745,627697.1414777851,4373636.589761872,616259.9661160675,4399151.021474758,Oroville East,Paradise
782,22,60.0,1.0,1.0,4,44382.7309603365,631591.0484333971,4372017.175096366,621404.9980790475,4416647.076141182,Oroville East,Magalia
783,22,61.0,3.0,3.064516129032258,95,39170.27547448405,631587.6946812889,4372017.099450014,619799.9164421568,4409314.32958582,Oroville East,Magalia
784,22,62.0,3.0,4.612903225806452,143,30521.1869393482,623873.0595962516,4380204.788949189,620218.9009606764,4410499.248733394,Oroville East,Magalia
785,22,64.0,11.0,10.891891891891891,403,38572.0263694038,631591.0521489093,4372017.176936455,619849.8828916216,4408754.75406496,Oroville East,Magalia
786,22,65.0,3.0,3.111111111111111,28,36471.743421155246,628165.6438615584,4371584.815158527,619954.0501182359,4406554.375679435,Oroville East,Magalia
787,22,67.0,1.0,1.8,27,40465.0680185832,631577.6592249932,4372017.176936455,619245.6442033998,4411571.58291609,Oroville East,Magalia
788,22,68.0,1.0,1.1111111111111112,10,37827.28866656169,631591.0398333875,4372017.174950275,620047.2802553931,4408144.682532128,Oroville East,Magalia
789,22,69.0,5.0,6.333333333333333,209,39995.291469868695,631584.3495291903,4372017.175096366,618810.5989560795,4410549.769431138,Oroville East,Magalia
790,22,74.0,1.0,2.6470588235294117,45,26610.223346408977,628508.4453402885,4373765.641138494,622456.867814532,4399563.22281995,Oroville East,Paradise
791,22,76.0,1.0,1.2,6,31289.16057448438,628502.6766480438,4371869.885337686,615854.0421916752,4400350.680134571,Oroville East,Paradise
792,23,1.0,9.0,10.289473684210526,391,41126.47168360058,625641.0316124477,4366149.410304805,599975.4522312814,4398357.610552616,Palermo,Chico
793,23,2.0,57.0,61.07692307692308,2382,7588.819623753554,624612.3592897027,4366394.296718631,623392.4233634952,4373890.600762222,Palermo,Oroville
794,23,4.0,2.0,2.6129032258064515,81,7189.99157343752,619776.1738189121,4364017.615077969,613253.5334307604,4363759.022731509,Palermo,Biggs
795,23,5.0,9.0,11.717948717948717,457,7426.211343911654,620070.0264029114,4359885.890479768,613915.4700500406,4358368.40129228,Palermo,Gridley
796,23,6.0,3.0,7.129032258064516,221,9382.211596334404,627761.557653521,4366040.187410521,635106.7616959675,4362329.372290284,Palermo,Bangor
797,23,7.0,1.0,1.2,24,25329.985979796274,625031.659863237,4366278.907382764,638500.834923931,4387730.935560096,Palermo,Berry Creek
798,23,10.0,2.0,2.4516129032258065,76,19205.095951898245,624645.956790097,4365946.055709294,622328.2967280885,4384930.946225941,Palermo,Butte Valley
799,23,11.0,1.0,1.0,6,22152.432981925398,622952.2794499955,4365983.319196067,625841.0589508018,4387298.120222748,Palermo,Cherokee
800,23,12.0,1.0,1.0,2,39094.444167465335,622690.5391779793,4364964.334959686,660919.2860388465,4368571.363801493,Palermo,Clipper Mills
801,23,13.0,1.0,1.5384615384615385,20,58205.132894958195,625494.567548633,4365649.853830099,599965.1367642352,4417423.824771632,Palermo,Cohasset
802,23,14.0,1.5,1.5,3,39434.11054117759,625670.0505220955,4362763.990322442,627475.8691271746,4402001.166154145,Palermo,Concow
803,23,15.0,1.5,3.533333333333333,106,32138.551534414662,625455.2571464032,4365381.920414116,603957.2266455049,4387725.71538095,Palermo,Durham
804,23,17.0,1.0,1.0,2,52454.77804135556,624211.1678706729,4365568.869673379,614618.6547849514,4416790.068029422,Palermo,Forest Ranch
805,23,18.0,3.0,3.6486486486486487,135,9193.534237743834,625000.6009754142,4363786.165530587,622846.327869118,4355003.119742618,Palermo,Honcut
806,23,19.0,2.0,3.7037037037037037,100,8481.783136990976,630958.5394744705,4368868.929605716,632256.0436689933,4374850.776336214,Palermo,Kelly Ridge
807,23,21.0,1.0,1.0,7,59808.92263807938,624963.4909864134,4365922.019671919,585036.2603308582,4413874.898149775,Palermo,Nord
808,23,22.0,34.0,36.02564102564103,1405,7994.292157510987,625634.1233381694,4366601.915277137,629451.8121891117,4372009.78920333,Palermo,Oroville East
809,23,24.0,32.0,32.61538461538461,1272,13471.413947547,624880.9524172058,4366072.381918289,637890.8015403633,4368984.628466181,Palermo,Rackerby
810,23,25.0,1.0,1.0,3,21643.950383821993,625178.425931938,4366026.982459489,609491.2981338733,4368243.372571359,Palermo,Richvale
811,23,26.0,1.0,1.4285714285714286,10,17712.395025186626,628829.8092508058,4367053.175252107,644181.2296797964,4369727.622753377,Palermo,Robinson Mill
812,23,27.0,31.0,33.666666666666664,1313,742.2203603763966,624394.6397174655,4368463.763357714,624812.1256762613,4369078.710356683,Palermo,South Oroville
813,23,29.0,13.0,16.692307692307693,651,11524.781939382774,624765.2206755348,4366840.861795615,616871.4558717876,4373666.619610336,Palermo,Thermalito
814,23,30.0,1.0,1.0,2,32534.384044420603,620554.7822353842,4362804.619752901,628509.2522005185,4394338.123394223,Palermo,Yankee Hill
815,23,32.0,1.0,1.25,5,35852.9715733113,625029.4421682991,4366603.448344395,619751.8251071172,4402065.85560606,Palermo,Paradise
816,23,33.0,1.0,1.0,1,38746.16590800573,627188.6861628413,4363598.672118369,619348.3636119391,4401543.299074876,Palermo,Paradise
817,23,34.0,1.0,1.0,2,39426.53243537787,631412.9741258181,4365277.810273812,618602.8936434502,4402459.478991084,Palermo,Paradise
818,23,35.0,1.0,1.0,4,37135.25985769121,624506.3481848622,4366092.255715465,618207.5357303789,4402689.344403321,Palermo,Paradise
819,23,36.0,1.0,1.0,3,36624.413282726186,624337.8310435999,4366761.744217367,617046.1450036324,4402652.954325114,Palermo,Paradise
820,23,37.0,1.0,1.0,3,35095.87901502491,625511.4918608051,4368866.88686714,619242.1891728982,4401638.805260067,Palermo,Paradise
821,23,38.0,1.0,1.0,2,33677.37710966398,624976.5267799272,4367772.158566911,617794.73581296,4400664.1378118675,Palermo,Paradise
822,23,40.0,1.0,1.0,2,31159.521208408114,625615.1794990685,4368782.628897678,620747.7196929979,4399557.8740091445,Palermo,Paradise
823,23,41.0,1.0,1.0,1,39978.114615314924,622061.9577848383,4365996.792688934,621787.7578466949,4405973.966958624,Palermo,Paradise
824,23,42.0,1.0,1.0,2,38290.52783033106,624950.6452339385,4365974.608410262,621908.9445791249,4404143.9856067505,Palermo,Paradise
825,23,46.0,1.5,1.5,3,37062.86923560019,627424.1165138681,4364284.5711424835,620470.971704467,4400687.599365939,Palermo,Paradise
826,23,47.0,1.0,1.0,9,35907.848912997055,622607.0236139572,4365828.731372381,622526.2545611818,4401736.489446629,Palermo,Paradise
827,23,48.0,1.0,1.0,1,38968.20986296301,624506.3481848622,4366094.227645133,619679.5226929763,4404762.342877127,Palermo,Paradise
828,23,49.0,1.0,1.3333333333333333,4,38391.306297622854,625029.4421682991,4366603.448344395,620312.0075811557,4404703.833253265,Palermo,Paradise
829,23,50.0,1.0,1.2,6,37546.30884259687,625029.4421682991,4366603.448344395,620326.0504981827,4403853.997528281,Palermo,Paradise
830,23,52.0,1.0,1.3333333333333333,4,38662.86211185839,623055.0176667718,4365202.515117283,620707.418904495,4403794.038626105,Palermo,Paradise
831,23,53.0,1.0,1.0,2,38744.48272514669,620595.9773663515,4365770.707980772,620902.3306728296,4404513.979516495,Palermo,Paradise
832,23,55.0,1.0,1.8,9,36102.4828027786,625338.4283858131,4366761.744217367,621032.5489053298,4402484.998364319,Palermo,Paradise
833,23,56.0,1.0,1.0,1,34657.571028814134,624645.6363532678,4366662.817004815,620858.0816007559,4401112.804793115,Palermo,Paradise
834,23,57.0,2.5,2.5,5,31189.48445116144,624384.682299269,4368384.125178986,615268.40404043,4398211.585866022,Palermo,Paradise
835,23,60.0,1.0,1.0,4,45045.20345310243,624108.8792164922,4365654.347462131,621934.5200754897,4410647.041496355,Palermo,Magalia
836,23,61.0,1.0,1.0,1,51295.66995361509,620176.9829146478,4357388.296697031,619342.3489994241,4408677.176020114,Palermo,Magalia
837,23,62.0,1.0,1.0,2,44438.56956934394,626937.5607768074,4367283.156313584,620517.2468168675,4411215.203091422,Palermo,Magalia
838,23,64.0,1.0,1.0,1,39127.977123066004,626553.8687493372,4369938.246642325,619327.7264532003,4408393.174301328,Palermo,Magalia
839,23,65.0,1.0,1.0,1,39890.082886230724,632101.5434253521,4368866.88686714,620115.9539358277,4406913.75739888,Palermo,Magalia
840,23,67.0,1.0,1.0909090909090908,12,45757.860708327855,625029.4421682991,4366603.448344395,619245.4696396783,4411604.90880525,Palermo,Magalia
841,23,68.0,1.5,1.5,3,43271.854344631545,623479.0702496571,4364554.844166638,619715.3344814542,4407388.064281691,Palermo,Magalia
842,23,69.0,1.0,1.0,3,38349.06531846837,620085.3048773903,4366788.1210243385,613572.787673357,4404407.04362168,Palermo,Butte Creek Canyon
843,23,74.0,1.0,1.0,2,30792.508993128657,627957.9058586701,4368445.642809039,622198.9914721306,4398694.832670692,Palermo,Paradise
844,24,1.0,35.0,54.23076923076923,2115,49362.83417279391,637890.8015403633,4368984.638035031,599481.4338257202,4399873.516639988,Rackerby,Chico
845,24,2.0,104.0,141.82051282051282,5531,14743.392881218197,637890.8015403633,4368984.628466181,624312.6361021013,4374459.165362469,Rackerby,Oroville
