shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.705112558908,-121.735000415742,313,45877.05
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8371899030918,-121.611248648837,217,43678.05
2efc9538-26b4-44f9-b121-1b6bcd82e3c1,39.498027235152,-121.571865771524,10,2369.13
e49f761f-c3a8-4c3d-a114-b2c5f4b37916,39.47074782674,-121.688504319698,47,38580.38
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.71805824149,-121.799909877772,31,5611.55
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7131095655626,-121.783028053226,328,50762.11
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8242978646933,-121.599332934578,134,16805.02
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8126879222803,-121.587633138158,210,23858.25
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7580955778417,-121.848942002591,40,5800.57
2efc9538-26b4-44f9-b121-1b6bcd82e3c1,39.5043156745622,-121.570452247289,21,4410.15
136f0114-9e2e-4a6e-9624-27eaa3c758ac,39.5328932722147,-121.572292242783,34,34908.57
a2cc107b-734c-430e-894d-a87f707e5c44,39.8073945824739,-121.849965265391,70,14274.78
136f0114-9e2e-4a6e-9624-27eaa3c758ac,39.7265004948676,-121.837627103187,4,685.14
2ebc22f4-10d9-463a-b188-0793aeca0b1b,39.4667419473375,-121.520127297647,52,34618.05
44bdccdb-8f88-42a9-ae82-b11fccd1ddc8,39.7338215848101,-121.852072140698,23,3344.23
378658c7-d621-49d3-a536-be3549c73c51,39.4712185544502,-121.530299575943,70,35850.68
00714925-950e-42d8-8c4e-7c06b7206a17,39.7503506988496,-121.844392975831,24,6590.52
15509f20-68de-4d4e-9b0a-3630902dc958,39.5221161557505,-121.55564511154,28,5760.04
795efe17-6ac1-493a-a6f8-c755fd9d9078,39.7706657511393,-121.834499647289,40,10053.29
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8254686489981,-121.59766996489,174,19714.68
15509f20-68de-4d4e-9b0a-3630902dc958,39.5155836353054,-121.550992819726,22,4701.27
c26110d2-beda-4efb-b1c8-d1f52fffaace,39.7704122823723,-121.875096224254,15,3449.39
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7556587908064,-121.626539923342,38,9484
8d97e10e-b4dc-4e3c-abae-faa93024d619,39.515578270887,-121.551100108093,77,40863.41
8d97e10e-b4dc-4e3c-abae-faa93024d619,39.527994217157,-121.57158682177,62,38001.48
09cb0ed0-e47d-416c-8684-561889fc748e,39.7593012308658,-121.62399584794,88,24593.8
e50c5922-bec5-41d0-871c-ef84122731c3,39.7343177935074,-121.852735987469,11,1534.82
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.7364488086968,-121.82045560005,14,3258.29
1404dddd-568d-46ca-951f-c22c0bd473de,39.8125404007757,-121.589140539714,45,6901.16
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7249662712196,-121.827049811307,11,2027.83
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.713790846693,-121.813786286937,63,55296.09
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7286073701744,-121.838343253037,353,56687.54
00a995e2-737b-4755-ab14-4d39b63a9763,39.5298798102069,-121.568861697248,18,4446.62
1404dddd-568d-46ca-951f-c22c0bd473de,39.7546435746338,-121.624646283665,107,17320.05
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8267467216698,-121.596912240798,165,36281.04
fcfa48d8-d759-47e3-bd17-3d7937303290,39.7371636174419,-121.81943233725,13,3141.1
55ab2af5-b42c-44a0-bded-8d1c25b0caca,39.4816898990685,-121.550256553308,17,3006.48
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.789118009157,-121.585874950044,210,24736.38
8d97e10e-b4dc-4e3c-abae-faa93024d619,39.612259841696,-121.677788894045,40,23955.13
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5114369399212,-121.485402076566,82,8298.47
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8183795701492,-121.592331027528,160,35235.06
c7d1e69b-3a5f-410b-9d03-16707a8cbbd6,39.7303481239288,-121.840333452245,1,267.26
fcfa48d8-d759-47e3-bd17-3d7937303290,39.7265004948676,-121.837627103187,4,681.54
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.5007496774643,-121.534145863899,17,3071.91
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7418816233803,-121.662629047789,293,38246.73
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.712341112634,-121.775956408736,44,8075.97
ed1f1788-4731-4215-a74c-1d0155791447,39.7273078398292,-121.853167823146,11,1596.86
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8022125543483,-121.579252575591,134,31645.82
1404dddd-568d-46ca-951f-c22c0bd473de,39.8132243641153,-121.591325199087,43,6696.05
1eeb6500-639e-4062-b75f-03b12e8ff29c,39.7272957698879,-121.832218428386,8,2106.5
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.701813441623,-121.767895029062,50,9495.76
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5314381737374,-121.468075005297,132,14302.77
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.784743325993,-121.586495881468,126,29437.46
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5097471481411,-121.477753757104,90,9183.52
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8128877468638,-121.590689515513,59,6978.84
f6593b91-29f1-4874-83d7-c74fb9705ac3,39.5167047987404,-121.549926641579,8,2110.25
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5077100102729,-121.546917202885,264,24117.83
f6593b91-29f1-4874-83d7-c74fb9705ac3,39.7148516604216,-121.795308547932,44,34746.47
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7716997427762,-121.838457246927,63,8699.29
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8470872549467,-121.602417475129,152,17083.74
fe693bb8-ad93-4b61-9adb-c41827a61920,39.4131675012808,-121.710649979749,79,41652.83
1404dddd-568d-46ca-951f-c22c0bd473de,39.7312828738262,-121.677849243751,132,23199.17
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.718142731079,-121.795311230142,64,18069.2
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8126624412932,-121.578468029408,45,5633.15
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7776757048175,-121.605283415632,118,27318.03
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7665405134285,-121.614582634841,109,25779.08
378658c7-d621-49d3-a536-be3549c73c51,39.4668264369265,-121.526041568878,65,35236.67
00a995e2-737b-4755-ab14-4d39b63a9763,39.5563089583104,-121.601089781588,31,10768.29
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.7042582752859,-121.741408213461,53,11778.34
795efe17-6ac1-493a-a6f8-c755fd9d9078,39.7489277868824,-121.793956714508,14,4413.21
56600f76-e3f1-4641-88b5-7d5034aa571b,39.730028941037,-121.856939009246,10,1831.73
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8143227287723,-121.584724282308,214,24167.39
54a78abd-2c84-4d23-a717-20564082d91f,39.7530825288941,-121.845394780957,34,7185.63
2ebc22f4-10d9-463a-b188-0793aeca0b1b,39.3864634267368,-121.611315704066,31,18067.83
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5107342011174,-121.486842422893,192,18195.05
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8154009768606,-121.580337529203,153,33195.29
136f0114-9e2e-4a6e-9624-27eaa3c758ac,39.5250464692739,-121.570611838735,42,36168.3
0d8c11a9-8a47-4d09-b96e-f363c4bf8e27,39.7733385725819,-121.841005345643,3,269.3
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8299693959933,-121.595929211135,181,36652.25
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.504908,-121.507489,36,5535.34
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7296346562883,-121.839542200538,354,56840.93
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.7272957698879,-121.832218428386,7,1322.23
e49f761f-c3a8-4c3d-a114-b2c5f4b37916,39.706562292967,-121.807598430371,14,4143.27
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8442655708948,-121.598836725881,158,17538.4
09cb0ed0-e47d-416c-8684-561889fc748e,39.7399343395194,-121.666244665756,65,19594.74
56600f76-e3f1-4641-88b5-7d5034aa571b,39.7338215848101,-121.852072140698,35,5544.13
e49f761f-c3a8-4c3d-a114-b2c5f4b37916,39.7242876722984,-121.832280119197,8,1214.36
2ebc22f4-10d9-463a-b188-0793aeca0b1b,39.4127437122311,-121.712398780131,2,255.4
c26110d2-beda-4efb-b1c8-d1f52fffaace,39.7389781319486,-121.846757343218,41,9449.4
d6ddc702-4047-4f91-abcd-ad9fe1e400df,39.7678480904012,-121.85419510926,22,5580.41
d6ddc702-4047-4f91-abcd-ad9fe1e400df,39.7703036529007,-121.837753167018,47,8681.71
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.5053738060816,-121.547792944181,1,143.73
378658c7-d621-49d3-a536-be3549c73c51,39.5026258827821,-121.53900200361,94,41761.98
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.746397122526,-121.64408291245,87,21751.83
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8506398409986,-121.598799174952,200,39828.38
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5047703090173,-121.549600753164,3,313.17
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5046361985586,-121.50330045839,62,6456.65
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5053121152706,-121.504264712588,212,20002.04
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8518843860557,-121.605267322377,107,13327.58
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.5288592296159,-121.569888983362,52,12606.1
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7720604999101,-121.838254740134,68,8902.61
e49f761f-c3a8-4c3d-a114-b2c5f4b37916,39.6069302920658,-121.690780174183,43,23441.81
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.7088502173931,-121.809140700647,61,54618.42
b1cd2d10-d852-4d85-a73b-9628cf1c610a,39.7277584509706,-121.842351814649,46,11062.76
54a78abd-2c84-4d23-a717-20564082d91f,39.7994512200028,-121.848515531332,3,963.16
fcfa48d8-d759-47e3-bd17-3d7937303290,39.515578270887,-121.551100108093,67,40993.56
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7459867445223,-121.639621057488,8,2040.41
00714925-950e-42d8-8c4e-7c06b7206a17,39.7339543541643,-121.835913171525,39,8601.6
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7316945929345,-121.681918155069,62,16225.94
56600f76-e3f1-4641-88b5-7d5034aa571b,39.7278684215467,-121.844077816253,3,282.45
2ebc22f4-10d9-463a-b188-0793aeca0b1b,39.5075262789444,-121.546816620041,74,40603.3
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.505333572944,-121.516549230608,232,21127.72
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8074468855528,-121.579467152325,139,32240.64
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8072604720152,-121.579410825933,40,5011.92
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.504516,-121.507029,37,5594.1
00714925-950e-42d8-8c4e-7c06b7206a17,39.7589351093134,-121.843534668895,12,5603.14
e50c5922-bec5-41d0-871c-ef84122731c3,39.7347241481974,-121.853198668551,21,3211.96
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.7522322685857,-121.616186595928,237,30062.08
378658c7-d621-49d3-a536-be3549c73c51,39.4329394062125,-121.605062133376,38,23418.87
53960092-ceb5-4892-b747-5a7cf3ae42a8,39.7738884254628,-121.843651344994,49,8059.96
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.7997274875478,-121.583263819412,197,23469.13
8d97e10e-b4dc-4e3c-abae-faa93024d619,39.5122201450002,-121.554558816824,79,41476.22
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.5160329053421,-121.532061787371,83,12085.96
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7132235594525,-121.784980701505,57,16795
d6ddc702-4047-4f91-abcd-ad9fe1e400df,39.7734230621709,-121.841689308982,28,6887.44
00a995e2-737b-4755-ab14-4d39b63a9763,39.5989051222149,-121.656848887017,34,17662.35
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8077633862354,-121.579440330234,41,5067.86
54a78abd-2c84-4d23-a717-20564082d91f,39.7310146529087,-121.84124138005,68,10123.88
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.5139984496831,-121.547201517058,72,10558.45
15509f20-68de-4d4e-9b0a-3630902dc958,39.5140815981675,-121.555434558119,21,4285.53
00a995e2-737b-4755-ab14-4d39b63a9763,39.5184616457499,-121.549927982684,10,2301.27
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7462965396819,-121.646596142447,86,21526.71
a2cc107b-734c-430e-894d-a87f707e5c44,39.733298554021,-121.837319990237,4,750.43
b1cd2d10-d852-4d85-a73b-9628cf1c610a,39.7243104710764,-121.832284142511,40,9877.82
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.7193027865471,-121.801556754205,25,6552.76
54a78abd-2c84-4d23-a717-20564082d91f,39.7582430993463,-121.84912573392,20,6181.24
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7620196498644,-121.622477717547,271,32840.01
fe693bb8-ad93-4b61-9adb-c41827a61920,39.4678979794918,-121.526792587447,25,6333.78
09cb0ed0-e47d-416c-8684-561889fc748e,39.7314424652721,-121.676737468048,64,18293.07
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7521866710297,-121.613753832206,6,1261.97
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.7276913957412,-121.840639224091,2,318.85
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.5348740836903,-121.584315245409,43,36100.56
15509f20-68de-4d4e-9b0a-3630902dc958,39.7273561195943,-121.804826367189,67,39683.82
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.5240835561802,-121.570657436291,59,13245.7
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8147344478806,-121.579660271386,38,5098.53
a061b7c9-a982-4126-a947-0545122b74f0,39.7051420632089,-121.732713832421,54,12516.84
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.504235208287,-121.512068600182,38,5117.8
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7032712223096,-121.770850823572,47,9183.66
44bdccdb-8f88-42a9-ae82-b11fccd1ddc8,39.734003975034,-121.852211615575,10,1470.48
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5067873303167,-121.495645433405,73,7267.09
15509f20-68de-4d4e-9b0a-3630902dc958,39.7284236388459,-121.843100151008,85,44404.52
0d8c11a9-8a47-4d09-b96e-f363c4bf8e27,39.7553945932027,-121.849439552393,36,4858.3
0e40d707-7e0b-4784-b733-861896224e27,39.7304554122958,-121.842083593731,44,8572.25
c3ee2181-848a-44c8-9802-c5526e09c745,39.7602373218678,-121.843447497096,24,4059.82
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.800113725669,-121.58202061546,26,4081.76
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.819443066087,-121.602278000252,138,17402.73
fcfa48d8-d759-47e3-bd17-3d7937303290,39.527994217157,-121.57158682177,52,38125.82
079c8d68-a67c-42d7-a7b8-79fb63be47b8,39.7611626840331,-121.81517567129,32,5205.18
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7630093850499,-121.621614046193,34,8562.83
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7127286918598,-121.776761071489,43,7992.51
a061b7c9-a982-4126-a947-0545122b74f0,39.7305841583362,-121.684426020648,64,17591.6
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.7942960139689,-121.584564690862,125,30509.93
a2cc107b-734c-430e-894d-a87f707e5c44,39.7355811140288,-121.835671772699,11,1101.42
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.5010380149506,-121.5353153071,62,8610.07
2ebc22f4-10d9-463a-b188-0793aeca0b1b,39.4980178474198,-121.534546854171,66,38991.65
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8146740981742,-121.606534666212,188,21201.98
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7682799260783,-121.843585630869,51,7441.79
15509f20-68de-4d4e-9b0a-3630902dc958,39.7279502289265,-121.833143790552,80,43197.75
a6a96cb4-b761-4e23-b4fe-97a1ef758654,39.7477838246693,-121.793274092273,29,6297.43
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8072939996298,-121.579477881162,228,25545.7
ed1f1788-4731-4215-a74c-1d0155791447,39.7283767001854,-121.841384878241,2,170.36
1404dddd-568d-46ca-951f-c22c0bd473de,39.7414725864811,-121.663943330285,126,21550.14
eacd1e73-1bd3-4c75-a3f1-2cbeaad14180,39.728985561668,-121.842084934836,0,0
a6a96cb4-b761-4e23-b4fe-97a1ef758654,39.7324335415622,-121.789017426313,48,11516.7
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7521732599839,-121.616189278137,5,1053.9
55ab2af5-b42c-44a0-bded-8d1c25b0caca,39.5045557322833,-121.549396905267,46,9218.27
a061b7c9-a982-4126-a947-0545122b74f0,39.7430081512337,-121.652624407567,83,20882.61
fe693bb8-ad93-4b61-9adb-c41827a61920,39.3666579941904,-121.706611913837,71,35414.45
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8182910572464,-121.58990228712,169,35015.63
378658c7-d621-49d3-a536-be3549c73c51,39.4958144125828,-121.548624429025,88,40214.4
22589d27-2567-49e7-a040-78f5e47951e8,39.752351626894,-121.845583876704,24,3983.73
b1cd2d10-d852-4d85-a73b-9628cf1c610a,39.7240382268452,-121.818138171323,33,8270.1
0d8c11a9-8a47-4d09-b96e-f363c4bf8e27,39.7343781432139,-121.83575089787,50,7606.21
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5303371268712,-121.467128185459,129,14089.38
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.503991127252,-121.510667145888,227,20601.4
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5287210958434,-121.46751442358,127,13906.03
a061b7c9-a982-4126-a947-0545122b74f0,39.768036,-121.600075,122,29914.13
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5262695566576,-121.481199054789,168,16255.77
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.4131594546532,-121.710655344168,93,43743.65
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.492287307518,-121.55070448224,19,3982.43
00714925-950e-42d8-8c4e-7c06b7206a17,39.7304393190407,-121.842067500476,54,9306.39
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7278040485265,-121.686500709444,61,17245.54
bd241136-cf3e-4f9c-861f-c8a5bb9f65bf,39.5132125623949,-121.555103305286,5,1369.9
f6593b91-29f1-4874-83d7-c74fb9705ac3,39.7296547728571,-121.839523425074,68,41172.25
8d97e10e-b4dc-4e3c-abae-faa93024d619,39.7223403884375,-121.801609057284,24,6199.14
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7220037711861,-121.821061779324,81,21404.99
54a78abd-2c84-4d23-a717-20564082d91f,39.8006676018636,-121.848987600147,2,822.12
a061b7c9-a982-4126-a947-0545122b74f0,39.7272032336714,-121.805482167332,23,4187.14
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8127455897776,-121.587485616653,158,33909.47
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.7284236388459,-121.843100151008,0,0
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.73131908365,-121.677666853527,298,40000.69
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5039924683566,-121.549150142023,4,407.85
1404dddd-568d-46ca-951f-c22c0bd473de,39.7657157341072,-121.616963095484,96,15392.48
1404dddd-568d-46ca-951f-c22c0bd473de,39.7673746804818,-121.613489634603,93,15037.86
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.5240822150756,-121.564261708514,61,40280.55
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.6468093780762,-121.800249177232,47,47140.57
1160e7f5-83e7-4a33-809e-ad8e686a4830,39.7460873273663,-121.851939371344,21,4891.17
53960092-ceb5-4892-b747-5a7cf3ae42a8,39.7682799260783,-121.843585630869,47,7436.72
22589d27-2567-49e7-a040-78f5e47951e8,39.7738763555214,-121.843798866498,6,653.2
fcfa48d8-d759-47e3-bd17-3d7937303290,39.7223403884375,-121.801609057284,23,6275.89
53960092-ceb5-4892-b747-5a7cf3ae42a8,39.7340187271845,-121.835509499044,7,872.51
136f0114-9e2e-4a6e-9624-27eaa3c758ac,39.5514648885408,-121.597027575793,28,31644.14
079c8d68-a67c-42d7-a7b8-79fb63be47b8,39.7593857204548,-121.815140802571,31,5007.7
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7261437610474,-121.827914823765,86,22176.7
9911166a-0d90-4877-8adf-ddc098ddc482,39.7347241481974,-121.853198668551,5,808.93
15509f20-68de-4d4e-9b0a-3630902dc958,39.7148248383298,-121.798721659107,58,37264.23
44bdccdb-8f88-42a9-ae82-b11fccd1ddc8,39.7358627459921,-121.859804949749,16,2398.52
eacd1e73-1bd3-4c75-a3f1-2cbeaad14180,39.7282533185633,-121.839638760068,2,296.38
a6a96cb4-b761-4e23-b4fe-97a1ef758654,39.7610634422936,-121.82429115917,12,2375.91
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7312010664464,-121.679431747164,61,16006.5
1404dddd-568d-46ca-951f-c22c0bd473de,39.8153982946514,-121.580299978274,52,7761.54
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.3669785181867,-121.687915574784,22,8174.74
b1cd2d10-d852-4d85-a73b-9628cf1c610a,39.7250467374949,-121.833821048368,5,928.72
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.5040903689915,-121.567957792756,15,2118.6
15509f20-68de-4d4e-9b0a-3630902dc958,39.660451093939,-121.736971839486,54,29192.13
a2cc107b-734c-430e-894d-a87f707e5c44,39.7998575746928,-121.848720720334,52,9516.12
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7256046370032,-121.827996631145,10,1920.22
09cb0ed0-e47d-416c-8684-561889fc748e,39.7546435746338,-121.624646283665,85,23928.92
378658c7-d621-49d3-a536-be3549c73c51,39.3783282863097,-121.613143629619,30,17156.39
0e40d707-7e0b-4784-b733-861896224e27,39.7290217714919,-121.840483655958,45,8782.19
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.731065614883,-121.679474662511,68,18056.24
05532bca-8de0-477e-ba14-73397276c0f6,39.7228634192266,-121.809559125278,13,3214.89
09cb0ed0-e47d-416c-8684-561889fc748e,39.7105748778924,-121.774168716322,42,8326.44
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8445123341389,-121.599098241275,80,9922.29
1404dddd-568d-46ca-951f-c22c0bd473de,39.7317160506079,-121.676788430022,131,23096.53
1160e7f5-83e7-4a33-809e-ad8e686a4830,39.7290164070735,-121.840487679272,32,7084.84
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.504235208287,-121.512068600182,30,5111.69
c7d1e69b-3a5f-410b-9d03-16707a8cbbd6,39.7533574553345,-121.84764649556,22,3831.09
1404dddd-568d-46ca-951f-c22c0bd473de,39.7620196498644,-121.622477717547,101,16024.34
54a78abd-2c84-4d23-a717-20564082d91f,39.7320794899511,-121.837989201426,63,9805.83
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5279285030322,-121.467354832134,126,13816.9
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8431739117607,-121.598131304868,160,17675.68
c3ee2181-848a-44c8-9802-c5526e09c745,39.8073945824739,-121.849965265391,53,13362.66
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8512554080042,-121.59994447827,100,12732.21
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7436532225402,-121.656494835406,55,13540.45
5d05ad6b-ea94-46bc-a6a2-541988d9c112,39.7231302990395,-121.801398503864,0,0
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7650787094282,-121.602768844531,15,3281.39
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8439209070158,-121.598508155257,117,14484.66
53960092-ceb5-4892-b747-5a7cf3ae42a8,39.7602319574494,-121.849376520477,39,6044.55
d6ddc702-4047-4f91-abcd-ad9fe1e400df,39.7393281602459,-121.846542766484,6,1408.27
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8052635672846,-121.579001789034,230,25776.19
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5267550365183,-121.477586119031,161,15880.05
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7273561195943,-121.804826367189,71,19829.07
e49f761f-c3a8-4c3d-a114-b2c5f4b37916,39.3649386981093,-121.706662875811,55,51757.17
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7336217602266,-121.836826463749,6,753.9
a6a96cb4-b761-4e23-b4fe-97a1ef758654,39.7626727677985,-121.829418202008,10,1766.17
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7264924482401,-121.688202571166,30,7067.18
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.718035442712,-121.795311230142,32,6004.62
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.7099110311217,-121.773892448776,46,8402.58
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7987122713752,-121.584453379181,16,3031
0d8c11a9-8a47-4d09-b96e-f363c4bf8e27,39.7451874461882,-121.84067409281,43,6302.89
35fa2ed4-7cb0-43c8-9061-0e57765df7f7,39.7231705321771,-121.850252261773,15,2398.58
e50c5922-bec5-41d0-871c-ef84122731c3,39.7335949381348,-121.851864269487,9,1423.8
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.3861361972175,-121.611429697956,65,25754.6
136f0114-9e2e-4a6e-9624-27eaa3c758ac,39.5241667046646,-121.558924112256,46,37284.13
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8508798987198,-121.599672234039,99,12684.46
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8323029179754,-121.596476381807,127,15797.78
